"207"	"118"	"136"	"101"	"credit8"	"在状态[风控经理审核]"	"SAsaddssSDfs"	"176"	"2019-9-4 15:31:11"
"208"	"118"	"136"	"101"	"credit10"	"在状态[财务经理审核]"	"财务经理审核的评论"	"175"	"2019-9-4 15:32:53"
"209"	"118"	"136"	"101"	"credit11"	"在状态[风控总经理审批]"	"风控总经理审核的评论"	"175"	"2019-9-4 15:33:28"
"210"	"118"	"128"	"102"	"ticket2"	"在状态[待审批]"	"开商票审批附件错了，目前写的是“提交申请-附件”，应改成“附件”二字"	"176"	"2019-9-4 15:38:58"
"211"	"118"	"140"	"101"	"credit2"	"在状态[客户经理初审]"	"333333"	"177"	"2019-9-4 16:38:22"
"212"	"118"	"140"	"101"	"credit3"	"在状态[商务经理资信评估]"	"222222222"	"177"	"2019-9-4 16:40:33"
"213"	"118"	"137"	"101"	"credit8"	"在状态[风控经理审核]"	"assadsad撒地方地方"	"176"	"2019-9-9 15:00:14"
"214"	"118"	"137"	"101"	"credit9"	"在状态[待补充资料]"	"wdwa"	"178"	"2019-9-9 15:02:00"
"215"	"118"	"137"	"101"	"credit8"	"在状态[风控经理审核]"	"sdfsadasd是的范德萨"	"176"	"2019-9-9 15:03:49"
"216"	"118"	"137"	"101"	"credit10"	"在状态[财务经理审核]"	"sadasd"	"175"	"2019-9-9 15:04:59"
"217"	"118"	"137"	"101"	"credit8"	"在状态[风控经理审核]"	"esd"	"175"	"2019-9-9 15:06:00"
"218"	"118"	"141"	"101"	"credit2"	"在状态[客户经理初审]"	"sddsfsdf阿道夫水电费发"	"177"	"2019-9-9 15:23:09"
"219"	"118"	"141"	"101"	"credit3"	"在状态[商务经理资信评估]"	"是的萨达"	"177"	"2019-9-9 15:24:22"
"220"	"118"	"141"	"101"	"credit4"	"在状态[项目风险评估]"	"aS大萨达"	"177"	"2019-9-9 15:25:37"
"221"	"118"	"141"	"101"	"credit5"	"在状态[确定初步方案]"	"水电费水电费"	"177"	"2019-9-9 15:26:18"
"222"	"118"	"141"	"101"	"credit6"	"在状态[准备资料]"	"efefsd个梵蒂冈"	"177"	"2019-9-9 15:43:16"
"223"	"118"	"141"	"101"	"credit7"	"在状态[客户经理审核]"	"是的的撒"	"177"	"2019-9-9 15:43:40"
"224"	"118"	"138"	"101"	"credit8"	"在状态[风控经理审核]"	"asDASDsdd大幅度发"	"176"	"2019-9-9 16:07:25"
"225"	"118"	"141"	"101"	"credit8"	"在状态[风控经理审核]"	"撒旦撒旦SDSAD"	"176"	"2019-9-9 16:09:54"
"226"	"118"	"137"	"101"	"credit11"	"在状态[风控总经理审批]"	"萨达撒打算多"	"175"	"2019-9-9 16:22:06"
"227"	"118"	"130"	"102"	"ticket2"	"在状态[待审批]"	"asdSdassDds对方身份的"	"176"	"2019-9-9 17:00:13"
"228"	"85"	"106"	"19"	"credit2"	"在状态[客户经理初审]"	"的范德萨范德萨发"	"69"	"2019-9-10 10:00:58"
"229"	"85"	"106"	"19"	"credit3"	"在状态[商务经理资信评估]"	"是否大萨达大所"	"69"	"2019-9-10 10:01:47"
"230"	"85"	"106"	"19"	"credit4"	"在状态[项目风险评估]"	"沙发斯蒂芬"	"69"	"2019-9-10 10:02:43"
"231"	"114"	"79"	"89"	"credit6"	"在状态[准备资料]"	"是否是大多数"	"1"	"2019-9-10 10:28:32"
"232"	"114"	"79"	"89"	"credit7"	"在状态[客户经理审核]"	"阿阿斯顿"	"1"	"2019-9-10 10:29:08"
"233"	"114"	"79"	"89"	"credit8"	"在状态[风控经理审核]"	"奥术大师多撒多"	"1"	"2019-9-10 10:29:29"
"234"	"115"	"82"	"92"	"credit3"	"在状态[商务经理资信评估]"	"111"	"1"	"2019-9-10 10:40:52"
"235"	"1"	"143"	"1"	"credit2"	"在状态[客户经理初审]"	"撒大声地"	"1"	"2019-9-11 15:51:54"
"236"	"1"	"143"	"1"	"credit3"	"在状态[商务经理资信评估]"	"萨达撒撒"	"1"	"2019-9-11 15:52:31"
"237"	"1"	"143"	"1"	"credit4"	"在状态[项目风险评估]"	"水电费水电费水电费"	"1"	"2019-9-11 15:53:06"
"238"	"1"	"143"	"1"	"credit5"	"在状态[确定初步方案]"	"水电费水电费地方"	"1"	"2019-9-11 15:53:48"
"239"	"1"	"143"	"1"	"credit6"	"在状态[准备资料]"	"苟富贵第三方"	"1"	"2019-9-11 15:57:31"
"240"	"1"	"143"	"1"	"credit7"	"在状态[客户经理审核]"	"请问洼地上"	"1"	"2019-9-11 15:58:53"
"241"	"1"	"143"	"1"	"credit8"	"在状态[风控经理审核]"	"撒大大萨达撒"	"1"	"2019-9-11 15:59:07"
"242"	"1"	"143"	"1"	"credit9"	"在状态[待补充资料]"	"的非官方的刚发的"	"1"	"2019-9-11 15:59:57"
"243"	"1"	"143"	"1"	"credit8"	"在状态[风控经理审核]"	"萨达撒打算多"	"1"	"2019-9-11 16:01:05"
"244"	"1"	"143"	"1"	"credit10"	"在状态[财务经理审核]"	"啊啊大大撒"	"1"	"2019-9-11 16:03:34"
"245"	"1"	"143"	"1"	"credit11"	"在状态[风控总经理审批]"	"111"	"1"	"2019-9-11 16:06:46"
"246"	"1"	"132"	"2"	"ticket2"	"在状态[待审批]"	"肉粉色"	"1"	"2019-9-11 16:10:01"
"247"	"1"	"134"	"2"	"ticket2"	"在状态[待审批]"	"是的发生大幅度"	"1"	"2019-9-11 16:12:48"
"248"	"1"	"134"	"2"	"ticket2"	"在状态[待审批]"	"打算的撒"	"1"	"2019-9-11 16:15:24"
"249"	"1"	"144"	"1"	"credit2"	"在状态[客户经理初审]"	"aS大萨达"	"1"	"2019-9-11 16:28:37"
"250"	"1"	"144"	"1"	"credit2"	"在状态[客户经理初审]"	"撒旦撒旦"	"1"	"2019-9-11 16:28:50"
"251"	"1"	"144"	"1"	"credit3"	"在状态[商务经理资信评估]"	"阿萨德"	"1"	"2019-9-11 16:29:17"
"252"	"1"	"144"	"1"	"credit4"	"在状态[项目风险评估]"	"11"	"1"	"2019-9-11 16:29:57"
"253"	"1"	"144"	"1"	"credit5"	"在状态[确定初步方案]"	"22"	"1"	"2019-9-11 16:30:12"
"254"	"1"	"144"	"1"	"credit7"	"在状态[客户经理审核]"	"的萨达"	"1"	"2019-9-11 16:31:30"
"255"	"1"	"144"	"1"	"credit8"	"在状态[风控经理审核]"	"aSDASD"	"1"	"2019-9-11 16:31:54"
"256"	"1"	"144"	"1"	"credit8"	"在状态[风控经理审核]"	"ASSASaS大萨达"	"1"	"2019-9-11 16:32:12"
"257"	"1"	"144"	"1"	"credit9"	"在状态[待补充资料]"	"热爱防守打法"	"1"	"2019-9-11 16:34:22"
"258"	"1"	"144"	"1"	"credit8"	"在状态[风控经理审核]"	"傻傻的"	"1"	"2019-9-11 16:38:34"
"259"	"1"	"144"	"1"	"credit11"	"在状态[风控总经理审批]"	"DDZFASD水电费水电费"	"1"	"2019-9-11 16:39:11"
"260"	"118"	"145"	"101"	"credit2"	"在状态[客户经理初审]"	"我大大师傅的"	"177"	"2019-9-12 09:47:13"
"261"	"118"	"145"	"101"	"credit3"	"在状态[商务经理资信评估]"	"缺乏撒发顺丰sad"	"177"	"2019-9-12 09:53:38"
"262"	"118"	"145"	"101"	"credit4"	"在状态[项目风险评估]"	"撒大大的萨达"	"177"	"2019-9-12 09:56:06"
"263"	"118"	"145"	"101"	"credit5"	"在状态[确定初步方案]"	"dasdasdasd招待费丰富公司的法人"	"177"	"2019-9-12 10:14:10"
"264"	"118"	"145"	"101"	"credit6"	"在状态[准备资料]"	"阿达大大大"	"178"	"2019-9-12 10:19:39"
"265"	"118"	"145"	"101"	"credit7"	"在状态[客户经理审核]"	"发呢大大声道"	"177"	"2019-9-12 10:20:57"
"266"	"118"	"145"	"101"	"credit8"	"在状态[风控经理审核]"	"阿萨飒飒大大"	"177"	"2019-9-12 10:22:03"
"267"	"118"	"145"	"101"	"credit7"	"在状态[客户经理审核]"	"aS大萨达所大"	"177"	"2019-9-12 10:22:28"
"268"	"118"	"145"	"101"	"credit8"	"在状态[风控经理审核]"	"四个人公司垫付郭德纲"	"177"	"2019-9-12 10:23:20"
"269"	"118"	"145"	"101"	"credit7"	"在状态[客户经理审核]"	"大萨达所多撒多"	"177"	"2019-9-12 10:32:41"
"270"	"118"	"145"	"101"	"credit8"	"在状态[风控经理审核]"	"aDASDASDASDsdffgdfdsf发给对方的"	"176"	"2019-9-12 10:40:26"
"271"	"118"	"145"	"101"	"credit9"	"在状态[待补充资料]"	"发大水大所大所多"	"178"	"2019-9-12 10:41:42"
"272"	"118"	"145"	"101"	"credit8"	"在状态[风控经理审核]"	"人物水电费水电费水电费"	"176"	"2019-9-12 10:43:38"
"273"	"118"	"145"	"101"	"credit10"	"在状态[财务经理审核]"	"sdfsfsdf大范甘迪"	"175"	"2019-9-12 10:44:35"
"274"	"118"	"145"	"101"	"credit11"	"在状态[风控总经理审批]"	"设法色粉发送到"	"175"	"2019-9-12 10:46:01"
"275"	"118"	"130"	"101"	"credit3"	"在状态[商务经理资信评估]"	"我大萨达所多"	"177"	"2019-9-12 12:06:33"
"276"	"118"	"128"	"101"	"credit2"	"在状态[客户经理初审]"	"啊实打实大多所"	"177"	"2019-9-12 15:29:41"
"277"	"118"	"140"	"101"	"credit4"	"在状态[项目风险评估]"	"111"	"177"	"2019-9-12 15:30:12"
"278"	"118"	"124"	"101"	"credit6"	"在状态[准备资料]"	"手动阀撒大声地"	"178"	"2019-9-12 15:39:01"
"279"	"118"	"118"	"101"	"credit9"	"在状态[待补充资料]"	"aS大萨达"	"178"	"2019-9-12 15:39:36"
"280"	"118"	"129"	"102"	"ticket2"	"在状态[待审批]"	"aS大萨达"	"173"	"2019-9-26 14:16:08"
"281"	"1"	"138"	"2"	"ticket2"	"在状态[待审批]"	"23213"	"1"	"2019-9-26 15:33:32"
"282"	"118"	"149"	"101"	"credit2"	"在状态[客户经理初审]"	"的色粉无法"	"177"	"2019-9-26 17:47:44"
"283"	"118"	"149"	"101"	"credit3"	"在状态[商务经理资信评估]"	"是大大大撒"	"177"	"2019-9-26 17:51:27"
"284"	"118"	"149"	"101"	"credit5"	"在状态[确定初步方案]"	"阿斯顿撒"	"177"	"2019-9-26 17:52:15"
"285"	"118"	"149"	"101"	"credit6"	"在状态[准备资料]"	"萨达"	"178"	"2019-9-26 17:52:54"
"286"	"118"	"149"	"101"	"credit9"	"在状态[待补充资料]"	"阿萨斯"	"178"	"2019-9-26 17:55:05"
"287"	"118"	"149"	"101"	"credit8"	"在状态[风控经理审核]"	"sdds"	"176"	"2019-9-26 17:55:59"
"288"	"118"	"149"	"101"	"credit11"	"在状态[风控总经理审批]"	"大叔大婶"	"223"	"2019-9-26 17:57:09"
"289"	"118"	"148"	"101"	"credit3"	"在状态[商务经理资信评估]"	"1"	"176"	"2019-9-26 18:05:52"
"290"	"118"	"148"	"101"	"credit3"	"在状态[商务经理资信评估]"	"1"	"177"	"2019-9-26 18:06:24"
"291"	"118"	"148"	"101"	"credit6"	"在状态[准备资料]"	"111"	"178"	"2019-9-26 18:08:16"
"292"	"118"	"148"	"101"	"credit6"	"在状态[准备资料]"	"是的范德萨"	"178"	"2019-9-26 18:18:26"
"293"	"118"	"148"	"101"	"credit6"	"在状态[准备资料]"	"sdsdfdsf施工方水电费"	"178"	"2019-9-27 10:57:12"
"294"	"118"	"143"	"102"	"ticket2"	"在状态[待审批]"	"阿斯顿撒"	"173"	"2019-9-27 11:17:21"
"295"	"118"	"144"	"102"	"ticket2"	"在状态[待审批]"	"啊"	"173"	"2019-9-27 15:24:33"
"296"	"118"	"154"	"101"	"credit6"	"在状态[准备资料]"	"是的范德萨发第三方法"	"178"	"2019-10-11 14:47:34"
