"341"	"89"	"34"	"项目授信额度申请"	"2"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"2"
"342"	"89"	"34"	"申请人与工程公司关系"	"3"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"3"
"343"	"89"	"34"	"情况说明"	"4"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"4"
"344"	"89"	"34"	"上传资料"	"5"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"0"	"5"
"345"	"89"	"34"	"客户经理初审"	"6"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"12"
"346"	"89"	"34"	"商务经理资信评估"	"7"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"13"
"347"	"89"	"34"	"项目风险评估"	"8"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"14"
"348"	"89"	"34"	"初步方案"	"9"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"15"
"349"	"89"	"34"	"准备资料"	"10"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"16"
"350"	"89"	"34"	"客户经理审核"	"11"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"17"
"351"	"89"	"34"	"风控经理审核"	"12"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"18"
"352"	"89"	"34"	"补充资料"	"13"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"19"
"353"	"89"	"34"	"财务经理审核"	"14"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"20"
"354"	"89"	"34"	"风控总经理审批"	"15"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"21"
"355"	"89"	"35"	"业务申请"	"1"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"22"
"356"	"89"	"35"	"收票银行"	"2"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"23"
"357"	"89"	"35"	"审批"	"3"	"2019-8-1 08:27:16"	"1"	"2019-8-1 08:27:16"	"1"	"1"	"24"
"371"	"90"	"37"	"个人信息"	"1"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"1"
"372"	"90"	"37"	"项目授信额度申请"	"2"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"2"
"373"	"90"	"37"	"申请人与工程公司关系"	"3"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"3"
"374"	"90"	"37"	"情况说明"	"4"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"4"
"375"	"90"	"37"	"上传资料"	"5"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"0"	"5"
"376"	"90"	"37"	"客户经理初审"	"6"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"12"
"377"	"90"	"37"	"商务经理资信评估"	"7"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"13"
"378"	"90"	"37"	"项目风险评估"	"8"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"14"
"379"	"90"	"37"	"初步方案"	"9"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"15"
"380"	"90"	"37"	"准备资料"	"10"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"16"
"381"	"90"	"37"	"客户经理审核"	"11"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"17"
"382"	"90"	"37"	"风控经理审核"	"12"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"18"
"383"	"90"	"37"	"补充资料"	"13"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"19"
"384"	"90"	"37"	"财务经理审核"	"14"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"20"
"385"	"90"	"37"	"风控总经理审批"	"15"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"21"
"386"	"90"	"38"	"业务申请"	"1"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"22"
"387"	"90"	"38"	"收票银行"	"2"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"23"
"388"	"90"	"38"	"审批"	"3"	"2019-8-1 10:19:42"	"1"	"2019-8-1 10:19:42"	"1"	"1"	"24"
"402"	"91"	"40"	"个人信息"	"1"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"1"
"403"	"91"	"40"	"项目授信额度申请"	"2"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"2"
"404"	"91"	"40"	"申请人与工程公司关系"	"3"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"3"
"405"	"91"	"40"	"情况说明"	"4"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"4"
"406"	"91"	"40"	"上传资料"	"5"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"0"	"5"
"407"	"91"	"40"	"客户经理初审"	"6"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"12"
"408"	"91"	"40"	"商务经理资信评估"	"7"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"13"
"409"	"91"	"40"	"项目风险评估"	"8"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"14"
"410"	"91"	"40"	"初步方案"	"9"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"15"
"411"	"91"	"40"	"准备资料"	"10"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"16"
"412"	"91"	"40"	"客户经理审核"	"11"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"17"
"413"	"91"	"40"	"风控经理审核"	"12"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"18"
"414"	"91"	"40"	"补充资料"	"13"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"19"
"415"	"91"	"40"	"财务经理审核"	"14"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"20"
"416"	"91"	"40"	"风控总经理审批"	"15"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"21"
"417"	"91"	"41"	"业务申请"	"1"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"22"
"418"	"91"	"41"	"收票银行"	"2"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"23"
"419"	"91"	"41"	"审批"	"3"	"2019-8-1 11:14:43"	"1"	"2019-8-1 11:14:43"	"1"	"1"	"24"
"433"	"92"	"43"	"个人信息"	"1"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"1"
"434"	"92"	"43"	"项目授信额度申请"	"2"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"2"
"435"	"92"	"43"	"申请人与工程公司关系"	"3"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"3"
"436"	"92"	"43"	"情况说明"	"4"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"4"
"437"	"92"	"43"	"上传资料"	"5"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"0"	"5"
"438"	"92"	"43"	"客户经理初审"	"6"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"12"
"439"	"92"	"43"	"商务经理资信评估"	"7"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"13"
"440"	"92"	"43"	"项目风险评估"	"8"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"14"
"441"	"92"	"43"	"初步方案"	"9"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"15"
"442"	"92"	"43"	"准备资料"	"10"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"16"
"443"	"92"	"43"	"客户经理审核"	"11"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"17"
"444"	"92"	"43"	"风控经理审核"	"12"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"18"
"445"	"92"	"43"	"补充资料"	"13"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"19"
"446"	"92"	"43"	"财务经理审核"	"14"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"20"
"447"	"92"	"43"	"风控总经理审批"	"15"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"21"
"448"	"92"	"44"	"业务申请"	"1"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"22"
"449"	"92"	"44"	"收票银行"	"2"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"23"
"450"	"92"	"44"	"审批"	"3"	"2019-8-2 01:50:08"	"1"	"2019-8-2 01:50:08"	"1"	"1"	"24"
"464"	"96"	"46"	"个人信息"	"1"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"1"
"465"	"96"	"46"	"项目授信额度申请"	"2"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"2"
"466"	"96"	"46"	"申请人与工程公司关系"	"3"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"3"
"467"	"96"	"46"	"情况说明"	"4"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"4"
"468"	"96"	"46"	"上传资料"	"5"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"0"	"5"
"469"	"96"	"46"	"客户经理初审"	"6"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"12"
"470"	"96"	"46"	"商务经理资信评估"	"7"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"13"
"471"	"96"	"46"	"项目风险评估"	"8"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"14"
"472"	"96"	"46"	"初步方案"	"9"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"15"
"473"	"96"	"46"	"准备资料"	"10"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"16"
"474"	"96"	"46"	"客户经理审核"	"11"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"17"
"475"	"96"	"46"	"风控经理审核"	"12"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"18"
"476"	"96"	"46"	"补充资料"	"13"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"19"
"477"	"96"	"46"	"财务经理审核"	"14"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"20"
"478"	"96"	"46"	"风控总经理审批"	"15"	"2019-8-2 05:51:10"	"1"	"2019-8-2 05:51:10"	"1"	"1"	"21"
"479"	"97"	"47"	"个人信息"	"1"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"1"
"480"	"97"	"47"	"项目授信额度申请"	"2"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"2"
"481"	"97"	"47"	"申请人与工程公司关系"	"3"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"3"
"482"	"97"	"47"	"情况说明"	"4"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"4"
"483"	"97"	"47"	"上传资料"	"5"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"0"	"5"
"484"	"97"	"47"	"客户经理初审"	"6"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"12"
"485"	"97"	"47"	"商务经理资信评估"	"7"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"13"
"486"	"97"	"47"	"项目风险评估"	"8"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"14"
"487"	"97"	"47"	"初步方案"	"9"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"15"
"488"	"97"	"47"	"准备资料"	"10"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"16"
"489"	"97"	"47"	"客户经理审核"	"11"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"17"
"490"	"97"	"47"	"风控经理审核"	"12"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"18"
"491"	"97"	"47"	"补充资料"	"13"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"19"
"492"	"97"	"47"	"财务经理审核"	"14"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"20"
"493"	"97"	"47"	"风控总经理审批"	"15"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"21"
"494"	"97"	"48"	"业务申请"	"1"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"22"
"495"	"97"	"48"	"收票银行"	"2"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"23"
"496"	"97"	"48"	"审批"	"3"	"2019-8-2 07:04:25"	"1"	"2019-8-2 07:04:25"	"1"	"1"	"24"
"510"	"98"	"50"	"个人信息"	"1"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"1"
"511"	"98"	"50"	"项目授信额度申请"	"2"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"2"
"512"	"98"	"50"	"申请人与工程公司关系"	"3"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"3"
"513"	"98"	"50"	"情况说明"	"4"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"4"
"514"	"98"	"50"	"上传资料"	"5"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"0"	"5"
"515"	"98"	"50"	"客户经理初审"	"6"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"12"
"516"	"98"	"50"	"商务经理资信评估"	"7"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"13"
"517"	"98"	"50"	"项目风险评估"	"8"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"14"
"518"	"98"	"50"	"初步方案"	"9"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"15"
"519"	"98"	"50"	"准备资料"	"10"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"16"
"520"	"98"	"50"	"客户经理审核"	"11"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"17"
"521"	"98"	"50"	"风控经理审核"	"12"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"18"
"522"	"98"	"50"	"补充资料"	"13"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"19"
"523"	"98"	"50"	"财务经理审核"	"14"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"20"
"524"	"98"	"50"	"风控总经理审批"	"15"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"21"
"525"	"98"	"51"	"业务申请"	"1"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"22"
"526"	"98"	"51"	"收票银行"	"2"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"23"
"527"	"98"	"51"	"审批"	"3"	"2019-8-2 10:02:56"	"1"	"2019-8-2 10:02:56"	"1"	"1"	"24"
"541"	"99"	"53"	"个人信息"	"1"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"1"
"542"	"99"	"53"	"项目授信额度申请"	"2"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"2"
"543"	"99"	"53"	"申请人与工程公司关系"	"3"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"3"
"544"	"99"	"53"	"情况说明"	"4"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"4"
"545"	"99"	"53"	"上传资料"	"5"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"0"	"5"
"546"	"99"	"53"	"客户经理初审"	"6"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"12"
"547"	"99"	"53"	"商务经理资信评估"	"7"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"13"
"548"	"99"	"53"	"项目风险评估"	"8"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"14"
"549"	"99"	"53"	"初步方案"	"9"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"15"
"550"	"99"	"53"	"准备资料"	"10"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"16"
"551"	"99"	"53"	"客户经理审核"	"11"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"17"
"552"	"99"	"53"	"风控经理审核"	"12"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"18"
"553"	"99"	"53"	"补充资料"	"13"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"19"
"554"	"99"	"53"	"财务经理审核"	"14"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"20"
"555"	"99"	"53"	"风控总经理审批"	"15"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"21"
"556"	"99"	"54"	"业务申请"	"1"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"22"
"557"	"99"	"54"	"收票银行"	"2"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"23"
"558"	"99"	"54"	"审批"	"3"	"2019-8-6 03:41:47"	"1"	"2019-8-6 03:41:47"	"1"	"1"	"24"
"572"	"101"	"56"	"个人信息"	"1"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"1"
"573"	"101"	"56"	"项目授信额度申请"	"2"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"2"
"574"	"101"	"56"	"申请人与工程公司关系"	"3"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"3"
"575"	"101"	"56"	"情况说明"	"4"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"4"
"576"	"101"	"56"	"上传资料"	"5"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"0"	"5"
"577"	"101"	"56"	"客户经理初审"	"6"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"12"
"578"	"101"	"56"	"商务经理资信评估"	"7"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"13"
"579"	"101"	"56"	"项目风险评估"	"8"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"14"
"580"	"101"	"56"	"初步方案"	"9"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"15"
"581"	"101"	"56"	"准备资料"	"10"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"16"
"582"	"101"	"56"	"客户经理审核"	"11"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"17"
"583"	"101"	"56"	"风控经理审核"	"12"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"18"
"584"	"101"	"56"	"补充资料"	"13"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"19"
"585"	"101"	"56"	"财务经理审核"	"14"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"20"
"586"	"101"	"56"	"风控总经理审批"	"15"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"21"
"587"	"101"	"57"	"业务申请"	"1"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"22"
"588"	"101"	"57"	"收票银行"	"2"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"23"
"589"	"101"	"57"	"审批"	"3"	"2019-8-6 05:58:04"	"1"	"2019-8-6 05:58:04"	"1"	"1"	"24"
"603"	"102"	"59"	"个人信息"	"1"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"1"
"604"	"102"	"59"	"项目授信额度申请"	"2"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"2"
"605"	"102"	"59"	"申请人与工程公司关系"	"3"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"3"
"606"	"102"	"59"	"情况说明"	"4"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"4"
"607"	"102"	"59"	"上传资料"	"5"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"0"	"5"
"608"	"102"	"59"	"客户经理初审"	"6"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"12"
"609"	"102"	"59"	"商务经理资信评估"	"7"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"13"
"610"	"102"	"59"	"项目风险评估"	"8"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"14"
"611"	"102"	"59"	"初步方案"	"9"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"15"
"612"	"102"	"59"	"准备资料"	"10"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"16"
"613"	"102"	"59"	"客户经理审核"	"11"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"17"
"614"	"102"	"59"	"风控经理审核"	"12"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"18"
"615"	"102"	"59"	"补充资料"	"13"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"19"
"616"	"102"	"59"	"财务经理审核"	"14"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"20"
"617"	"102"	"59"	"风控总经理审批"	"15"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"21"
"618"	"102"	"60"	"业务申请"	"1"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"22"
"619"	"102"	"60"	"收票银行"	"2"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"23"
"620"	"102"	"60"	"审批"	"3"	"2019-8-6 06:01:27"	"1"	"2019-8-6 06:01:27"	"1"	"1"	"24"
"634"	"103"	"62"	"个人信息"	"1"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"1"
"635"	"103"	"62"	"项目授信额度申请"	"2"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"2"
"636"	"103"	"62"	"申请人与工程公司关系"	"3"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"3"
"637"	"103"	"62"	"情况说明"	"4"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"4"
"638"	"103"	"62"	"上传资料"	"5"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"0"	"5"
"639"	"103"	"62"	"客户经理初审"	"6"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"12"
"640"	"103"	"62"	"商务经理资信评估"	"7"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"13"
"641"	"103"	"62"	"项目风险评估"	"8"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"14"
"642"	"103"	"62"	"初步方案"	"9"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"15"
"643"	"103"	"62"	"准备资料"	"10"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"16"
"644"	"103"	"62"	"客户经理审核"	"11"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"17"
"645"	"103"	"62"	"风控经理审核"	"12"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"18"
"646"	"103"	"62"	"补充资料"	"13"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"19"
"647"	"103"	"62"	"财务经理审核"	"14"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"20"
"648"	"103"	"62"	"风控总经理审批"	"15"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"21"
"649"	"103"	"63"	"业务申请"	"1"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"22"
"650"	"103"	"63"	"收票银行"	"2"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"23"
"651"	"103"	"63"	"审批"	"3"	"2019-8-6 06:03:30"	"1"	"2019-8-6 06:03:30"	"1"	"1"	"24"
"665"	"104"	"65"	"个人信息"	"1"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"1"
"666"	"104"	"65"	"项目授信额度申请"	"2"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"2"
"667"	"104"	"65"	"申请人与工程公司关系"	"3"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"3"
"668"	"104"	"65"	"情况说明"	"4"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"4"
