"137"	"172"	"121"	""	""	""	"SPJY201909110001"	"300000.00"	"392"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-11 11:17:49"	"69"	"2019-9-11 11:17:49"	"0"
"138"	"173"	"122"	""	""	""	"SPJY201909110002"	"299000.00"	"50"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-11 13:55:41"	"69"	"2019-9-11 13:55:41"	"0"
"139"	"175"	"124"	"19361618092019139383"	"19361618092019139387"	"B2019091816361942791832756"	"SPJY201909110003"	"99.00"	"20"	"3"	""	"2019-9-18 16:36:19"	"2019-9-20 16:36:19"	""	""	""	""	""	""	""	""	"69"	"2019-9-11 14:50:12"	"1"	"2019-9-20 17:09:11"	"1111"
"140"	"176"	"125"	"27580920092019140570"	"27580920092019140251"	"B2019092009582809252227485"	"SPJY201909110004"	"99999.00"	"51"	"3"	""	"2019-9-20 09:58:27"	"2019-9-22 09:58:27"	""	""	""	""	""	""	""	""	"69"	"2019-9-11 15:10:30"	"1"	"2019-9-23 11:38:11"	"1111"
"141"	"177"	"126"	""	""	""	"SPJY201909110005"	"100.00"	"19"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-19 18:34:33"	"42"	"2019-9-11 15:16:19"	"10"
"142"	"178"	"127"	""	""	""	"SPJY201909120001"	"99.99"	"8"	"2"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-18 17:04:48"	"42"	"2019-9-12 14:14:30"	"11"
"143"	"180"	"128"	"47271026092019143089"	"47271026092019143670"	"B2019092610274766237995499"	"SPJY201909260001"	"800.00"	"14"	"99"	"99"	"2019-9-26 10:27:47"	"2019-9-28 10:27:47"	"2019-9-26 10:29:02"	"99"	"99"	"2019-9-26 10:29:14"	""	""	""	""	"69"	"2019-9-26 10:27:09"	"42"	"2019-9-26 10:29:14"	"1111"
"144"	"181"	"129"	""	""	""	"SPJY201909260003"	"9999.99"	"14"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-26 18:37:49"	"69"	"2019-9-26 18:37:49"	"0"
"145"	"182"	"130"	"00041027092019145784"	"00041027092019145187"	"B2019092710040114043432189"	"SPJY201909270002"	"100.00"	"13"	"5"	"99"	"2019-9-27 10:04:00"	"2019-9-29 10:04:00"	"2019-9-27 10:05:25"	""	""	""	""	""	""	""	"69"	"2019-9-27 10:01:46"	"42"	"2019-9-27 10:12:41"	"1111"
"146"	"183"	"131"	"46531127092019146188"	"46531127092019146771"	"B2019092711534617640907642"	"SPJY201909270002"	"100.33"	"13"	"99"	"99"	"2019-9-27 11:53:46"	"2019-9-29 11:53:46"	"2019-9-27 11:54:29"	"99"	"99"	"2019-9-27 12:00:45"	""	""	""	""	"69"	"2019-9-27 11:51:42"	"42"	"2019-9-27 12:00:45"	"1111"
"147"	"186"	"132"	""	""	""	"SPJY201909270003"	"107.43"	"15"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-27 13:54:52"	"69"	"2019-9-27 13:54:52"	"0"
"148"	"187"	"133"	"34251427092019148361"	"34251427092019148809"	"B2019092714253613667889327"	"SPJY201909270005"	"144.66"	"15"	"5"	"99"	"2019-9-27 14:25:34"	"2019-9-29 14:25:34"	"2019-9-27 14:33:16"	"99"	"99"	"2019-9-27 14:29:36"	""	""	""	""	"69"	"2019-9-27 14:23:45"	"42"	"2019-9-27 14:34:40"	"1111"
"149"	"189"	"137"	""	""	""	"SPJY201909270005"	"180.11"	"13"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-27 15:48:28"	"42"	"2019-9-27 07:51:26"	"0"
"150"	"188"	"138"	""	""	""	"SPJY201909270007"	"113.01"	"43"	"2"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-27 16:01:20"	"42"	"2019-9-27 15:58:39"	"11"
"151"	"163"	"118"	""	""	""	"SPJY201909270008"	"307600.50"	"680"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-27 16:21:08"	"42"	"2019-9-27 16:18:49"	"1"
"152"	"191"	"140"	""	""	""	"SPJY201910110002"	"233016792.22"	"68"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-10-11 15:03:08"	"69"	"2019-10-11 15:03:08"	"0"
"153"	"194"	"142"	"40211712102019153488"	"40211712102019153160"	"B2019101217214081272921225"	"SPJY201910120002"	"1999.00"	"19"	"99"	"99"	"2019-10-12 17:21:40"	"2019-10-14 17:21:40"	"2019-10-12 17:24:00"	"99"	"99"	"2019-10-12 17:24:34"	""	""	""	""	"69"	"2019-10-12 17:20:58"	"42"	"2019-10-12 17:24:34"	"1111"
"154"	"195"	"143"	"07371712102019154104"	"07371712102019154733"	"B2019101217370756038108790"	"SPJY201910120003"	"100.00"	"11"	"99"	"99"	"2019-10-12 17:37:07"	"2019-10-14 17:37:07"	"2019-10-12 17:37:33"	"99"	"99"	"2019-10-12 17:38:08"	""	""	""	""	"69"	"2019-10-12 17:36:48"	"42"	"2019-10-12 17:38:08"	"1111"
